datetime,ax,ay,az
2026/4/18 19:53:13.4446,0.631800,0.062400,0.830700
2026/4/18 19:53:13.4546,0.635700,0.054600,0.834600
2026/4/18 19:53:13.4646,0.635700,0.062400,0.830700
2026/4/18 19:53:13.4746,0.635700,0.062400,0.838500
2026/4/18 19:53:13.4846,0.639600,0.054600,0.830700
2026/4/18 19:53:13.6066,0.635700,0.054600,0.830700
2026/4/18 19:53:13.6166,0.635700,0.054600,0.834600
2026/4/18 19:53:13.6266,0.635700,0.062400,0.842400
2026/4/18 19:53:13.6366,0.631800,0.062400,0.838500
2026/4/18 19:53:13.6466,0.631800,0.058500,0.838500
2026/4/18 19:53:13.6566,0.639600,0.058500,0.834600
2026/4/18 19:53:13.6666,0.635700,0.054600,0.834600
2026/4/18 19:53:13.6766,0.635700,0.054600,0.834600
2026/4/18 19:53:13.6866,0.631800,0.058500,0.834600
2026/4/18 19:53:13.6966,0.631800,0.062400,0.838500
2026/4/18 19:53:13.7066,0.631800,0.062400,0.834600
2026/4/18 19:53:13.7166,0.639600,0.058500,0.838500
2026/4/18 19:53:13.7266,0.631800,0.066300,0.834600
2026/4/18 19:53:13.7366,0.631800,0.062400,0.838500
2026/4/18 19:53:13.7466,0.631800,0.062400,0.834600
2026/4/18 19:53:13.7566,0.635700,0.058500,0.830700
2026/4/18 19:53:13.7666,0.639600,0.058500,0.838500
2026/4/18 19:53:13.7766,0.635700,0.058500,0.834600
2026/4/18 19:53:13.7866,0.635700,0.062400,0.834600
2026/4/18 19:53:13.7966,0.635700,0.062400,0.838500
2026/4/18 19:53:13.9186,0.635700,0.058500,0.834600
2026/4/18 19:53:13.9286,0.631800,0.062400,0.834600
2026/4/18 19:53:13.9386,0.631800,0.058500,0.834600
2026/4/18 19:53:13.9486,0.635700,0.058500,0.830700
2026/4/18 19:53:13.9586,0.635700,0.058500,0.834600
2026/4/18 19:53:13.9686,0.639600,0.062400,0.838500
2026/4/18 19:53:13.9786,0.635700,0.058500,0.838500
2026/4/18 19:53:13.9886,0.635700,0.058500,0.842400
2026/4/18 19:53:13.9986,0.639600,0.058500,0.834600
2026/4/18 19:53:14.0086,0.635700,0.062400,0.830700
2026/4/18 19:53:14.0186,0.635700,0.066300,0.838500
2026/4/18 19:53:14.0286,0.635700,0.058500,0.834600
2026/4/18 19:53:14.0386,0.635700,0.062400,0.834600
2026/4/18 19:53:14.0486,0.643500,0.066300,0.830700
2026/4/18 19:53:14.0586,0.635700,0.054600,0.834600
2026/4/18 19:53:14.0686,0.631800,0.058500,0.830700
2026/4/18 19:53:14.0786,0.635700,0.062400,0.834600
2026/4/18 19:53:14.0886,0.635700,0.054600,0.830700
2026/4/18 19:53:14.0986,0.631800,0.058500,0.834600
2026/4/18 19:53:14.1086,0.635700,0.058500,0.834600
2026/4/18 19:53:14.2306,0.631800,0.058500,0.834600
2026/4/18 19:53:14.2406,0.635700,0.058500,0.830700
2026/4/18 19:53:14.2506,0.631800,0.062400,0.834600
2026/4/18 19:53:14.2606,0.631800,0.062400,0.834600
2026/4/18 19:53:14.2706,0.631800,0.066300,0.830700
2026/4/18 19:53:14.2806,0.635700,0.062400,0.838500
2026/4/18 19:53:14.2906,0.639600,0.058500,0.834600
2026/4/18 19:53:14.3006,0.631800,0.062400,0.830700
2026/4/18 19:53:14.3106,0.635700,0.062400,0.830700
2026/4/18 19:53:14.3206,0.635700,0.058500,0.830700
2026/4/18 19:53:14.3306,0.631800,0.062400,0.830700
2026/4/18 19:53:14.3406,0.635700,0.058500,0.834600
2026/4/18 19:53:14.3506,0.631800,0.058500,0.834600
2026/4/18 19:53:14.3606,0.635700,0.062400,0.838500
2026/4/18 19:53:14.3706,0.635700,0.058500,0.838500
2026/4/18 19:53:14.3806,0.635700,0.058500,0.834600
2026/4/18 19:53:14.3906,0.635700,0.066300,0.830700
2026/4/18 19:53:14.4006,0.631800,0.058500,0.834600
2026/4/18 19:53:14.4106,0.635700,0.062400,0.838500
2026/4/18 19:53:14.4206,0.635700,0.054600,0.834600
2026/4/18 19:53:14.5426,0.631800,0.062400,0.830700
2026/4/18 19:53:14.5526,0.635700,0.058500,0.834600
2026/4/18 19:53:14.5626,0.635700,0.062400,0.830700
2026/4/18 19:53:14.5726,0.635700,0.062400,0.838500
2026/4/18 19:53:14.5826,0.631800,0.066300,0.830700
2026/4/18 19:53:14.5926,0.635700,0.058500,0.834600
2026/4/18 19:53:14.6026,0.635700,0.062400,0.826800
2026/4/18 19:53:14.6126,0.635700,0.058500,0.834600
2026/4/18 19:53:14.6226,0.639600,0.062400,0.838500
2026/4/18 19:53:14.6326,0.631800,0.058500,0.830700
2026/4/18 19:53:14.6426,0.635700,0.062400,0.830700
2026/4/18 19:53:14.6526,0.635700,0.062400,0.830700
2026/4/18 19:53:14.6626,0.631800,0.062400,0.830700
2026/4/18 19:53:14.6726,0.631800,0.066300,0.842400
2026/4/18 19:53:14.6826,0.639600,0.058500,0.834600
2026/4/18 19:53:14.6926,0.631800,0.058500,0.834600
2026/4/18 19:53:14.7026,0.639600,0.066300,0.834600
2026/4/18 19:53:14.7126,0.635700,0.058500,0.834600
2026/4/18 19:53:14.7226,0.635700,0.062400,0.830700
2026/4/18 19:53:14.7326,0.635700,0.058500,0.838500
2026/4/18 19:53:14.8546,0.635700,0.058500,0.834600
2026/4/18 19:53:14.8646,0.635700,0.062400,0.834600
2026/4/18 19:53:14.8746,0.631800,0.054600,0.838500
2026/4/18 19:53:14.8846,0.635700,0.062400,0.834600
2026/4/18 19:53:14.8946,0.631800,0.062400,0.834600
2026/4/18 19:53:14.9046,0.627900,0.058500,0.838500
2026/4/18 19:53:14.9146,0.627900,0.054600,0.830700
2026/4/18 19:53:14.9246,0.635700,0.058500,0.834600
2026/4/18 19:53:14.9346,0.631800,0.062400,0.830700
2026/4/18 19:53:14.9446,0.639600,0.058500,0.830700
2026/4/18 19:53:14.9546,0.635700,0.058500,0.834600
2026/4/18 19:53:14.9646,0.635700,0.058500,0.830700
2026/4/18 19:53:14.9746,0.635700,0.054600,0.830700
2026/4/18 19:53:14.9846,0.635700,0.058500,0.838500
2026/4/18 19:53:14.9946,0.635700,0.058500,0.834600
2026/4/18 19:53:15.0046,0.639600,0.058500,0.830700
2026/4/18 19:53:15.0146,0.631800,0.062400,0.834600
2026/4/18 19:53:15.0246,0.635700,0.062400,0.834600
2026/4/18 19:53:15.0346,0.635700,0.058500,0.830700
2026/4/18 19:53:15.0446,0.635700,0.062400,0.838500
2026/4/18 19:53:15.1666,0.631800,0.062400,0.834600
2026/4/18 19:53:15.1766,0.639600,0.062400,0.830700
2026/4/18 19:53:15.1866,0.635700,0.062400,0.826800
2026/4/18 19:53:15.1966,0.639600,0.066300,0.830700
2026/4/18 19:53:15.2066,0.635700,0.058500,0.830700
2026/4/18 19:53:15.2166,0.631800,0.058500,0.830700
2026/4/18 19:53:15.2266,0.639600,0.058500,0.838500
2026/4/18 19:53:15.2366,0.631800,0.058500,0.830700
2026/4/18 19:53:15.2466,0.631800,0.058500,0.830700
2026/4/18 19:53:15.2566,0.631800,0.058500,0.830700
2026/4/18 19:53:15.2666,0.635700,0.058500,0.830700
2026/4/18 19:53:15.2766,0.635700,0.058500,0.830700
2026/4/18 19:53:15.2866,0.635700,0.062400,0.834600
2026/4/18 19:53:15.2966,0.635700,0.062400,0.834600
2026/4/18 19:53:15.3066,0.635700,0.066300,0.822900
2026/4/18 19:53:15.3166,0.631800,0.062400,0.834600
2026/4/18 19:53:15.3266,0.627900,0.062400,0.834600
2026/4/18 19:53:15.3366,0.631800,0.058500,0.830700
2026/4/18 19:53:15.3466,0.635700,0.058500,0.834600
2026/4/18 19:53:15.3566,0.631800,0.058500,0.834600
2026/4/18 19:53:15.4786,0.635700,0.054600,0.830700
2026/4/18 19:53:15.4886,0.631800,0.058500,0.830700
2026/4/18 19:53:15.4986,0.639600,0.058500,0.834600
2026/4/18 19:53:15.5086,0.639600,0.062400,0.834600
2026/4/18 19:53:15.5186,0.639600,0.058500,0.830700
2026/4/18 19:53:15.5286,0.635700,0.062400,0.830700
2026/4/18 19:53:15.5386,0.639600,0.062400,0.834600
2026/4/18 19:53:15.5486,0.635700,0.058500,0.838500
2026/4/18 19:53:15.5586,0.631800,0.062400,0.838500
2026/4/18 19:53:15.5686,0.639600,0.062400,0.834600
2026/4/18 19:53:15.5786,0.639600,0.058500,0.834600
2026/4/18 19:53:15.5886,0.639600,0.062400,0.842400
2026/4/18 19:53:15.5986,0.631800,0.054600,0.834600
2026/4/18 19:53:15.6086,0.635700,0.062400,0.830700
2026/4/18 19:53:15.6186,0.631800,0.062400,0.834600
2026/4/18 19:53:15.6286,0.635700,0.058500,0.830700
2026/4/18 19:53:15.6386,0.631800,0.058500,0.834600
2026/4/18 19:53:15.6486,0.635700,0.062400,0.834600
2026/4/18 19:53:15.6586,0.631800,0.066300,0.830700
2026/4/18 19:53:15.6686,0.635700,0.054600,0.834600
2026/4/18 19:53:15.7906,0.631800,0.058500,0.830700
2026/4/18 19:53:15.8006,0.635700,0.054600,0.830700
2026/4/18 19:53:15.8106,0.631800,0.058500,0.834600
2026/4/18 19:53:15.8206,0.631800,0.062400,0.838500
2026/4/18 19:53:15.8306,0.631800,0.058500,0.834600
2026/4/18 19:53:15.8406,0.639600,0.058500,0.834600
2026/4/18 19:53:15.8506,0.635700,0.058500,0.838500
2026/4/18 19:53:15.8606,0.639600,0.058500,0.830700
2026/4/18 19:53:15.8706,0.635700,0.058500,0.834600
2026/4/18 19:53:15.8806,0.639600,0.062400,0.830700
2026/4/18 19:53:15.8906,0.639600,0.058500,0.830700
2026/4/18 19:53:15.9006,0.635700,0.062400,0.834600
2026/4/18 19:53:15.9106,0.639600,0.062400,0.826800
2026/4/18 19:53:15.9206,0.635700,0.066300,0.830700
2026/4/18 19:53:15.9306,0.631800,0.066300,0.838500
2026/4/18 19:53:15.9406,0.635700,0.058500,0.826800
2026/4/18 19:53:15.9506,0.631800,0.062400,0.834600
2026/4/18 19:53:15.9606,0.639600,0.066300,0.834600
2026/4/18 19:53:15.9706,0.635700,0.062400,0.826800
2026/4/18 19:53:15.9806,0.635700,0.062400,0.826800
2026/4/18 19:53:16.1026,0.631800,0.058500,0.830700
2026/4/18 19:53:16.1126,0.639600,0.062400,0.834600
2026/4/18 19:53:16.1226,0.635700,0.058500,0.830700
2026/4/18 19:53:16.1326,0.631800,0.058500,0.834600
2026/4/18 19:53:16.1426,0.635700,0.062400,0.830700
2026/4/18 19:53:16.1526,0.631800,0.058500,0.838500
2026/4/18 19:53:16.1626,0.639600,0.054600,0.834600
2026/4/18 19:53:16.1726,0.635700,0.054600,0.834600
2026/4/18 19:53:16.1826,0.635700,0.062400,0.830700
2026/4/18 19:53:16.1926,0.635700,0.062400,0.838500
2026/4/18 19:53:16.2026,0.631800,0.062400,0.834600
2026/4/18 19:53:16.2126,0.635700,0.058500,0.834600
2026/4/18 19:53:16.2226,0.635700,0.062400,0.838500
2026/4/18 19:53:16.2326,0.635700,0.062400,0.834600
2026/4/18 19:53:16.2426,0.635700,0.058500,0.838500
2026/4/18 19:53:16.2526,0.635700,0.058500,0.834600
2026/4/18 19:53:16.2626,0.635700,0.058500,0.834600
2026/4/18 19:53:16.2726,0.635700,0.062400,0.830700
2026/4/18 19:53:16.2826,0.635700,0.062400,0.830700
2026/4/18 19:53:16.2926,0.643500,0.058500,0.830700
2026/4/18 19:53:16.4146,0.631800,0.062400,0.830700
2026/4/18 19:53:16.4246,0.635700,0.058500,0.834600
2026/4/18 19:53:16.4346,0.635700,0.062400,0.834600
2026/4/18 19:53:16.4446,0.635700,0.062400,0.830700
2026/4/18 19:53:16.4546,0.635700,0.058500,0.830700
2026/4/18 19:53:16.4646,0.635700,0.058500,0.834600
2026/4/18 19:53:16.4746,0.639600,0.058500,0.834600
2026/4/18 19:53:16.4846,0.635700,0.058500,0.830700
2026/4/18 19:53:16.4946,0.635700,0.058500,0.834600
2026/4/18 19:53:16.5046,0.639600,0.058500,0.834600
2026/4/18 19:53:16.5146,0.635700,0.058500,0.830700
2026/4/18 19:53:16.5246,0.631800,0.062400,0.834600
2026/4/18 19:53:16.5346,0.635700,0.062400,0.830700
2026/4/18 19:53:16.5446,0.635700,0.054600,0.834600
2026/4/18 19:53:16.5546,0.635700,0.062400,0.834600
2026/4/18 19:53:16.5646,0.639600,0.058500,0.838500
2026/4/18 19:53:16.5746,0.631800,0.062400,0.830700
2026/4/18 19:53:16.5846,0.635700,0.062400,0.826800
2026/4/18 19:53:16.5946,0.635700,0.066300,0.830700
2026/4/18 19:53:16.6046,0.635700,0.058500,0.834600
2026/4/18 19:53:16.7266,0.635700,0.058500,0.826800
2026/4/18 19:53:16.7366,0.635700,0.062400,0.838500
2026/4/18 19:53:16.7466,0.631800,0.058500,0.830700
2026/4/18 19:53:16.7566,0.631800,0.058500,0.842400
2026/4/18 19:53:16.7666,0.635700,0.058500,0.830700
2026/4/18 19:53:16.7766,0.639600,0.058500,0.834600
2026/4/18 19:53:16.7866,0.635700,0.058500,0.830700
2026/4/18 19:53:16.7966,0.631800,0.058500,0.830700
2026/4/18 19:53:16.8066,0.635700,0.058500,0.830700
2026/4/18 19:53:16.8166,0.639600,0.058500,0.830700
2026/4/18 19:53:16.8266,0.635700,0.054600,0.838500
2026/4/18 19:53:16.8366,0.635700,0.058500,0.830700
2026/4/18 19:53:16.8466,0.639600,0.054600,0.834600
2026/4/18 19:53:16.8566,0.635700,0.058500,0.830700
2026/4/18 19:53:16.8666,0.635700,0.058500,0.830700
2026/4/18 19:53:16.8766,0.635700,0.058500,0.834600
2026/4/18 19:53:16.8866,0.631800,0.066300,0.830700
2026/4/18 19:53:16.8966,0.635700,0.062400,0.830700
2026/4/18 19:53:16.9066,0.639600,0.062400,0.838500
2026/4/18 19:53:16.9166,0.635700,0.062400,0.838500
2026/4/18 19:53:17.0386,0.631800,0.062400,0.838500
2026/4/18 19:53:17.0486,0.639600,0.058500,0.834600
2026/4/18 19:53:17.0586,0.635700,0.062400,0.838500
2026/4/18 19:53:17.0686,0.635700,0.062400,0.834600
2026/4/18 19:53:17.0786,0.631800,0.062400,0.838500
2026/4/18 19:53:17.0886,0.635700,0.070200,0.834600
2026/4/18 19:53:17.0986,0.635700,0.058500,0.830700
2026/4/18 19:53:17.1086,0.639600,0.058500,0.830700
2026/4/18 19:53:17.1186,0.639600,0.062400,0.830700
2026/4/18 19:53:17.1286,0.635700,0.062400,0.830700
2026/4/18 19:53:17.1386,0.631800,0.062400,0.838500
2026/4/18 19:53:17.1486,0.627900,0.062400,0.834600
2026/4/18 19:53:17.1586,0.635700,0.062400,0.830700
2026/4/18 19:53:17.1686,0.635700,0.058500,0.834600
2026/4/18 19:53:17.1786,0.635700,0.058500,0.830700
2026/4/18 19:53:17.1886,0.635700,0.058500,0.830700
2026/4/18 19:53:17.1986,0.635700,0.062400,0.834600
2026/4/18 19:53:17.2086,0.635700,0.062400,0.834600
2026/4/18 19:53:17.2186,0.635700,0.058500,0.834600
2026/4/18 19:53:17.2286,0.639600,0.054600,0.830700
2026/4/18 19:53:17.3506,0.635700,0.062400,0.834600
2026/4/18 19:53:17.3606,0.635700,0.058500,0.834600
2026/4/18 19:53:17.3706,0.631800,0.062400,0.838500
2026/4/18 19:53:17.3806,0.639600,0.054600,0.834600
2026/4/18 19:53:17.3906,0.635700,0.062400,0.838500
2026/4/18 19:53:17.4006,0.635700,0.058500,0.838500
2026/4/18 19:53:17.4106,0.631800,0.062400,0.830700
2026/4/18 19:53:17.4206,0.631800,0.062400,0.834600
2026/4/18 19:53:17.4306,0.639600,0.062400,0.838500
2026/4/18 19:53:17.4406,0.635700,0.062400,0.830700
2026/4/18 19:53:17.4506,0.635700,0.058500,0.830700
2026/4/18 19:53:17.4606,0.639600,0.062400,0.834600
2026/4/18 19:53:17.4706,0.631800,0.062400,0.842400
2026/4/18 19:53:17.4806,0.631800,0.058500,0.834600
2026/4/18 19:53:17.4906,0.635700,0.058500,0.834600
2026/4/18 19:53:17.5006,0.635700,0.062400,0.834600
2026/4/18 19:53:17.5106,0.631800,0.062400,0.842400
2026/4/18 19:53:17.5206,0.635700,0.062400,0.834600
2026/4/18 19:53:17.5306,0.635700,0.058500,0.830700
2026/4/18 19:53:17.5406,0.635700,0.058500,0.834600
2026/4/18 19:53:17.6626,0.635700,0.062400,0.834600
2026/4/18 19:53:17.6726,0.631800,0.062400,0.834600
2026/4/18 19:53:17.6826,0.635700,0.066300,0.830700
2026/4/18 19:53:17.6926,0.635700,0.062400,0.834600
2026/4/18 19:53:17.7026,0.639600,0.058500,0.830700
2026/4/18 19:53:17.7126,0.635700,0.062400,0.830700
2026/4/18 19:53:17.7226,0.639600,0.062400,0.830700
2026/4/18 19:53:17.7326,0.635700,0.058500,0.834600
2026/4/18 19:53:17.7426,0.631800,0.058500,0.834600
2026/4/18 19:53:17.7526,0.639600,0.054600,0.834600
2026/4/18 19:53:17.7626,0.635700,0.054600,0.834600
2026/4/18 19:53:17.7726,0.635700,0.058500,0.846300
2026/4/18 19:53:17.7826,0.631800,0.058500,0.834600
2026/4/18 19:53:17.7926,0.631800,0.062400,0.834600
2026/4/18 19:53:17.8026,0.639600,0.062400,0.834600
2026/4/18 19:53:17.8126,0.631800,0.058500,0.838500
2026/4/18 19:53:17.8226,0.631800,0.062400,0.830700
2026/4/18 19:53:17.8326,0.639600,0.058500,0.834600
2026/4/18 19:53:17.8426,0.635700,0.058500,0.826800
2026/4/18 19:53:17.8526,0.635700,0.062400,0.842400
2026/4/18 19:53:17.9746,0.631800,0.058500,0.830700
2026/4/18 19:53:17.9846,0.635700,0.062400,0.830700
2026/4/18 19:53:17.9946,0.635700,0.058500,0.830700
2026/4/18 19:53:18.0046,0.635700,0.058500,0.834600
2026/4/18 19:53:18.0146,0.631800,0.062400,0.826800
2026/4/18 19:53:18.0246,0.635700,0.058500,0.834600
2026/4/18 19:53:18.0346,0.635700,0.066300,0.834600
2026/4/18 19:53:18.0446,0.635700,0.058500,0.834600
2026/4/18 19:53:18.0546,0.635700,0.062400,0.834600
2026/4/18 19:53:18.0646,0.635700,0.058500,0.834600
2026/4/18 19:53:18.0746,0.635700,0.062400,0.834600
2026/4/18 19:53:18.0846,0.635700,0.058500,0.838500
2026/4/18 19:53:18.0946,0.631800,0.058500,0.834600
2026/4/18 19:53:18.1046,0.635700,0.058500,0.830700
2026/4/18 19:53:18.1146,0.631800,0.066300,0.838500
2026/4/18 19:53:18.1246,0.635700,0.058500,0.830700
2026/4/18 19:53:18.1346,0.635700,0.058500,0.834600
2026/4/18 19:53:18.1446,0.639600,0.058500,0.834600
2026/4/18 19:53:18.1546,0.635700,0.062400,0.834600
2026/4/18 19:53:18.1646,0.635700,0.058500,0.834600
2026/4/18 19:53:18.2866,0.631800,0.058500,0.830700
2026/4/18 19:53:18.2966,0.635700,0.058500,0.830700
2026/4/18 19:53:18.3066,0.631800,0.062400,0.830700
2026/4/18 19:53:18.3166,0.635700,0.062400,0.834600
2026/4/18 19:53:18.3266,0.635700,0.058500,0.830700
2026/4/18 19:53:18.3366,0.635700,0.066300,0.834600
2026/4/18 19:53:18.3466,0.635700,0.058500,0.834600
2026/4/18 19:53:18.3566,0.635700,0.058500,0.834600
2026/4/18 19:53:18.3666,0.635700,0.054600,0.838500
2026/4/18 19:53:18.3766,0.631800,0.062400,0.838500
2026/4/18 19:53:18.3866,0.635700,0.058500,0.834600
2026/4/18 19:53:18.3966,0.635700,0.062400,0.830700
2026/4/18 19:53:18.4066,0.639600,0.062400,0.834600
2026/4/18 19:53:18.4166,0.635700,0.058500,0.838500
2026/4/18 19:53:18.4266,0.639600,0.062400,0.834600
2026/4/18 19:53:18.4366,0.631800,0.062400,0.830700
2026/4/18 19:53:18.4466,0.639600,0.062400,0.834600
2026/4/18 19:53:18.4566,0.635700,0.058500,0.834600
2026/4/18 19:53:18.4666,0.639600,0.054600,0.838500
2026/4/18 19:53:18.4766,0.635700,0.058500,0.834600
2026/4/18 19:53:18.5986,0.631800,0.058500,0.838500
2026/4/18 19:53:18.6086,0.643500,0.058500,0.838500
2026/4/18 19:53:18.6186,0.635700,0.058500,0.834600
2026/4/18 19:53:18.6286,0.635700,0.054600,0.830700
2026/4/18 19:53:18.6386,0.639600,0.058500,0.830700
2026/4/18 19:53:18.6486,0.631800,0.058500,0.830700
2026/4/18 19:53:18.6586,0.635700,0.058500,0.834600
2026/4/18 19:53:18.6686,0.631800,0.062400,0.830700
2026/4/18 19:53:18.6786,0.631800,0.058500,0.834600
2026/4/18 19:53:18.6886,0.635700,0.062400,0.834600
2026/4/18 19:53:18.6986,0.631800,0.066300,0.838500
2026/4/18 19:53:18.7086,0.635700,0.066300,0.826800
2026/4/18 19:53:18.7186,0.635700,0.058500,0.834600
2026/4/18 19:53:18.7286,0.635700,0.062400,0.834600
2026/4/18 19:53:18.7386,0.635700,0.062400,0.834600
2026/4/18 19:53:18.7486,0.631800,0.058500,0.834600
2026/4/18 19:53:18.7586,0.635700,0.062400,0.834600
2026/4/18 19:53:18.7686,0.635700,0.058500,0.834600
2026/4/18 19:53:18.7786,0.631800,0.062400,0.834600
2026/4/18 19:53:18.7886,0.635700,0.058500,0.834600
2026/4/18 19:53:18.9106,0.635700,0.058500,0.834600
2026/4/18 19:53:18.9206,0.635700,0.062400,0.834600
2026/4/18 19:53:18.9306,0.639600,0.058500,0.826800
2026/4/18 19:53:18.9406,0.631800,0.054600,0.834600
2026/4/18 19:53:18.9506,0.639600,0.062400,0.838500
2026/4/18 19:53:18.9606,0.635700,0.058500,0.842400
2026/4/18 19:53:18.9706,0.635700,0.058500,0.834600
2026/4/18 19:53:18.9806,0.635700,0.058500,0.834600
2026/4/18 19:53:18.9906,0.635700,0.062400,0.834600
2026/4/18 19:53:19.0006,0.635700,0.058500,0.846300
2026/4/18 19:53:19.0106,0.635700,0.058500,0.834600
2026/4/18 19:53:19.0206,0.635700,0.062400,0.830700
2026/4/18 19:53:19.0306,0.635700,0.070200,0.834600
2026/4/18 19:53:19.0406,0.635700,0.058500,0.834600
2026/4/18 19:53:19.0506,0.635700,0.062400,0.830700
2026/4/18 19:53:19.0606,0.631800,0.062400,0.830700
2026/4/18 19:53:19.0706,0.631800,0.062400,0.838500
2026/4/18 19:53:19.0806,0.635700,0.058500,0.838500
2026/4/18 19:53:19.0906,0.639600,0.058500,0.834600
2026/4/18 19:53:19.1006,0.635700,0.058500,0.834600
2026/4/18 19:53:19.2226,0.631800,0.058500,0.830700
2026/4/18 19:53:19.2326,0.635700,0.062400,0.838500
2026/4/18 19:53:19.2426,0.635700,0.054600,0.834600
2026/4/18 19:53:19.2526,0.635700,0.058500,0.834600
2026/4/18 19:53:19.2626,0.631800,0.066300,0.834600
2026/4/18 19:53:19.2726,0.631800,0.054600,0.834600
2026/4/18 19:53:19.2826,0.631800,0.062400,0.834600
2026/4/18 19:53:19.2926,0.639600,0.058500,0.838500
2026/4/18 19:53:19.3026,0.635700,0.058500,0.838500
2026/4/18 19:53:19.3126,0.635700,0.058500,0.834600
2026/4/18 19:53:19.3226,0.635700,0.058500,0.834600
2026/4/18 19:53:19.3326,0.627900,0.062400,0.838500
2026/4/18 19:53:19.3426,0.639600,0.062400,0.842400
2026/4/18 19:53:19.3526,0.635700,0.062400,0.834600
2026/4/18 19:53:19.3626,0.635700,0.054600,0.838500
2026/4/18 19:53:19.3726,0.639600,0.062400,0.830700
2026/4/18 19:53:19.3826,0.631800,0.058500,0.826800
2026/4/18 19:53:19.3926,0.627900,0.066300,0.834600
2026/4/18 19:53:19.4026,0.631800,0.058500,0.834600
2026/4/18 19:53:19.4126,0.635700,0.058500,0.834600
2026/4/18 19:53:19.5346,0.635700,0.058500,0.838500
2026/4/18 19:53:19.5446,0.635700,0.058500,0.830700
2026/4/18 19:53:19.5546,0.635700,0.058500,0.830700
2026/4/18 19:53:19.5646,0.635700,0.058500,0.834600
2026/4/18 19:53:19.5746,0.639600,0.062400,0.834600
2026/4/18 19:53:19.5846,0.635700,0.062400,0.826800
2026/4/18 19:53:19.5946,0.639600,0.058500,0.830700
2026/4/18 19:53:19.6046,0.639600,0.058500,0.838500
2026/4/18 19:53:19.6146,0.627900,0.058500,0.834600
2026/4/18 19:53:19.6246,0.635700,0.058500,0.830700
2026/4/18 19:53:19.6346,0.627900,0.058500,0.834600
2026/4/18 19:53:19.6446,0.635700,0.058500,0.834600
2026/4/18 19:53:19.6546,0.631800,0.062400,0.846300
2026/4/18 19:53:19.6646,0.639600,0.062400,0.830700
2026/4/18 19:53:19.6746,0.639600,0.058500,0.838500
2026/4/18 19:53:19.6846,0.639600,0.062400,0.826800
2026/4/18 19:53:19.6946,0.635700,0.062400,0.838500
2026/4/18 19:53:19.7046,0.635700,0.062400,0.830700
2026/4/18 19:53:19.7146,0.631800,0.062400,0.834600
2026/4/18 19:53:19.7246,0.635700,0.058500,0.834600
2026/4/18 19:53:19.8466,0.635700,0.054600,0.830700
2026/4/18 19:53:19.8566,0.635700,0.062400,0.830700
2026/4/18 19:53:19.8666,0.631800,0.062400,0.830700
2026/4/18 19:53:19.8766,0.631800,0.062400,0.834600
2026/4/18 19:53:19.8866,0.631800,0.062400,0.830700
2026/4/18 19:53:19.8966,0.635700,0.058500,0.830700
2026/4/18 19:53:19.9066,0.631800,0.062400,0.826800
2026/4/18 19:53:19.9166,0.631800,0.066300,0.838500
2026/4/18 19:53:19.9266,0.635700,0.058500,0.838500
2026/4/18 19:53:19.9366,0.631800,0.058500,0.834600
2026/4/18 19:53:19.9466,0.635700,0.058500,0.830700
2026/4/18 19:53:19.9566,0.635700,0.058500,0.834600
2026/4/18 19:53:19.9666,0.635700,0.058500,0.834600
2026/4/18 19:53:19.9766,0.627900,0.058500,0.834600
2026/4/18 19:53:19.9866,0.639600,0.058500,0.830700
2026/4/18 19:53:19.9966,0.635700,0.062400,0.834600
2026/4/18 19:53:20.0066,0.635700,0.054600,0.834600
2026/4/18 19:53:20.0166,0.643500,0.058500,0.834600
2026/4/18 19:53:20.0266,0.639600,0.062400,0.838500
2026/4/18 19:53:20.0366,0.631800,0.062400,0.830700
2026/4/18 19:53:20.1586,0.635700,0.058500,0.834600
2026/4/18 19:53:20.1686,0.631800,0.058500,0.830700
2026/4/18 19:53:20.1786,0.631800,0.062400,0.838500
2026/4/18 19:53:20.1886,0.635700,0.058500,0.830700
2026/4/18 19:53:20.1986,0.635700,0.058500,0.834600
2026/4/18 19:53:20.2086,0.635700,0.058500,0.830700
2026/4/18 19:53:20.2186,0.631800,0.062400,0.838500
2026/4/18 19:53:20.2286,0.635700,0.058500,0.838500
2026/4/18 19:53:20.2386,0.635700,0.062400,0.830700
2026/4/18 19:53:20.2486,0.635700,0.062400,0.830700
2026/4/18 19:53:20.2586,0.639600,0.058500,0.830700
2026/4/18 19:53:20.2686,0.635700,0.058500,0.834600
2026/4/18 19:53:20.2786,0.627900,0.062400,0.834600
2026/4/18 19:53:20.2886,0.631800,0.058500,0.830700
2026/4/18 19:53:20.2986,0.635700,0.062400,0.834600
2026/4/18 19:53:20.3086,0.635700,0.058500,0.838500
2026/4/18 19:53:20.3186,0.631800,0.058500,0.830700
2026/4/18 19:53:20.3286,0.635700,0.058500,0.830700
2026/4/18 19:53:20.3386,0.635700,0.054600,0.834600
2026/4/18 19:53:20.3486,0.635700,0.054600,0.834600
2026/4/18 19:53:20.4706,0.635700,0.058500,0.830700
2026/4/18 19:53:20.4806,0.631800,0.058500,0.834600
2026/4/18 19:53:20.4906,0.643500,0.062400,0.834600
2026/4/18 19:53:20.5006,0.635700,0.058500,0.842400
2026/4/18 19:53:20.5106,0.631800,0.058500,0.842400
2026/4/18 19:53:20.5206,0.635700,0.062400,0.834600
